company_name,country,website,industry,employees,confidence_score,evidence,source
Expert Microsoft Dynamics NAVISION Consulting Services,CO,itransfluence.com,,,5,,country_expansion_v6_co
Eynasofteam Com,CO,eynasofteam.com,,,5,,global_jobs
Go Erp Eu,CO,go-erp.eu,,,5,,global_jobs
Hire Microsoft Navision Consultants and Dynamics NAV Developers,CO,www.hiredynamicsdevelopers.com,,,5,,country_expansion_v6_co
Insightsoftware Com,CO,insightsoftware.com,,,5,,global_jobs
Kube Systems,CO,kube.systems,,,5,,global_jobs
Leyesytecnologia Com,CO,leyesytecnologia.com,,,5,,global_jobs
Microsoft Navision End-of-Life Explained,CO,priority-software.com,,,5,,global_jobs
Microsoft Navision o Microsoft Dynamics NAV: Una solución ERP para …,CO,axial-erp.co,,,5,,country_expansion_v6_co
Navision| TCServi,CO,tcservi.com,,,5,,global_jobs
Navision¿qué es? | Microsoft Dynamics NAV,CO,ceieu.com,,,5,,global_jobs
Se necesita urgente! Trabajo de consultor navision: 280 ofertas ...,CO,es.jobsora.com,,,5,,country_expansion_v6_co
"Se necesita urgente: Contabilidad navision en Cartagena, Murcia ...",CO,es.jooble.org,,,5,,country_expansion_v6_co
Soluciones Navision Erp en Cartagena (Murcia) - Empresite,CO,empresite.eleconomista.es,,,5,,country_expansion_v6_co
Sterling Team Com,CO,sterling-team.com,,,5,,global_jobs
Telia Tjekkiet,CZ,,Telecom,,5,,theirstack_final_batch1
Mastronardi Produce,Canada,,Food and Beverage Services,,5,,theirstack
Primeau Vélo,Canada,,Sporting Goods Manufacturing,,5,,theirstack
ABB Germany,DE,,Manufacturing,Robotics,5,,theirstack_germany_batch1
Action Against Hunger,DE,,Non-Profit,,5,,theirstack_expansion_batch3
Amazon De,DE,amazon.de,,,5,,global_jobs
BELWARE,DE,,Technology,,5,,theirstack_expansion_batch2
BELWARE GmbH,DE,,IT Services,,5,,research_batch_1
BUHLMANN Rohr-Fittings-Stahlhandel GmbH Co. KG,DE,,Wholesale,160,5,,theirstack
Balluff,DE,,Manufacturing,Sensors,5,,theirstack_germany_batch1
BayernInvest Kapitalverwaltungsgesellschaft mbH,DE,,Financial Services,,5,,theirstack_scrape_v1
Bechtle,DE,,IT Services and IT Consulting,10k,5,,theirstack
Bechtle AG,DE,,IT Services,1.7k,5,,theirstack_germany_batch1
Bosch,DE,,Manufacturing,,5,,theirstack_enterprise
Bosch Rexroth,DE,,Manufacturing,Hydraulics,5,,theirstack_germany_batch1
Bss Bln De,DE,bss-bln.de,,,5,,global_jobs
Buchhalter/Finanzbuchhalter (m/w/d),DE,,,,5,,job_posting_scrape
Busch-Jaeger,DE,,Manufacturing,Electrical,5,,theirstack_germany_batch1
COSMO CONSULT,DE,,IT Services and IT Consulting,1.5k,5,,theirstack
Connamix GmbH & Co. KG,DE,,IT Services and IT Consulting,14,5,,theirstack
Continental AG,DE,,Automotive,Auto,5,,theirstack_germany_batch1
DEKRA Arbeit GmbH,DE,,Public Safety,49k,5,,theirstack
DIS AG,DE,,HR Services,5000,5,,TheirStack
DYWIDAG,DE,,Construction,,5,,theirstack_expansion_batch2
Delphisoft Group Com,DE,delphisoft-group.com,,,5,,global_jobs
Dematic,DE,,Manufacturing,,5,,theirstack_expansion_batch3
Digital Experts Com,DE,digital-experts.com,,,5,,global_jobs
Does Navision still exist? | ERP software for SMEs,DE,anaptis.com,,,5,,country_expansion_de
Dynamics Connect Co Uk,DE,dynamics-connect.co.uk,,,5,,global_jobs
Dynamics365Partner De,DE,dynamics365partner.de,,,5,,global_jobs
Dynamicsfanatics Com,DE,dynamicsfanatics.com,,,5,,global_jobs
Dynamicssmartz Com,DE,dynamicssmartz.com,,,5,,global_jobs
Dynamicssquare Com,DE,dynamicssquare.com,,,5,,global_jobs
EPAM Systems,DE,,IT Services,,5,,theirstack_expansion_batch3
ERP für KMU - mcbs Systemhaus Software,DE,www.software-erp.de,,,5,,country_expansion_v6_de
ESedi e.K.,DE,,Software Development,2,5,,theirstack
Einkäufer (all gender) Food – Einkauf mit Geschmack!,DE,,,,5,,job_posting_scrape
ElringKlinger,DE,,Automotive,Auto,5,,theirstack_germany_batch1
Emerson Electric,DE,,Manufacturing,Automation,5,,theirstack_germany_batch1
FANUC,DE,,Manufacturing,,5,,theirstack_expansion_batch3
Festo,DE,,Manufacturing,Pneumatics,5,,theirstack_germany_batch1
Frey + Lau GmbH,DE,,Manufacturing,,5,,research_batch_1
German Red Cross,DE,,Non-Profit,,5,,theirstack_global_batch2
Gira,DE,,Manufacturing,Electrical,5,,theirstack_germany_batch1
Go Erp Eu,DE,go-erp.eu,,,5,,global_jobs
HAPEKO Deutschland GmbH,DE,,ERP Software,,5,,google
Hager Group,DE,,Manufacturing,Electrical,5,,theirstack_germany_batch1
Hannover Messe 2026 - Navision - Industrial Tradeshows,DE,www.directindustry.com,,,5,,country_expansion_v5_de
Hannover Messe 2026 - Navision - Industriemessen - DirectIndustry,DE,www.directindustry.de,,,5,,country_expansion_v5_de
Harting,DE,,Manufacturing,Connectors,5,,theirstack_germany_batch1
Hella GmbH,DE,,Automotive,Lighting,5,,theirstack_germany_batch1
Hermes Group,DE,,Retail,,5,,theirstack_expansion_batch3
Hire Microsoft Navision Consultants and Dynamics NAV Developers,DE,www.hiredynamicsdevelopers.com,,,5,,country_expansion_v6_de
Hugendubel De,DE,hugendubel.de,,,5,,global_jobs
IT Services Consulting Germany 1,DE,,IT Services,,5,,theirstack_scrape_v1
IT Services Consulting Germany 2,DE,,IT Services,,5,,theirstack_scrape_v1
Intercon Solutions,DE,,Consulting,,5,,theirstack_expansion_batch2
Jungheinrich,DE,,Manufacturing,,5,,theirstack_expansion_batch3
Jupiter Software Consulting GmbH,DE,,IT Services,,5,,research_batch_1
KION Group,DE,,Manufacturing,,5,,theirstack_expansion_batch3
KUKA,DE,,Manufacturing,,5,,theirstack_expansion_batch3
Kawasaki Robotics,DE,,Manufacturing,Robotics,5,,theirstack_germany_batch1
Kennersoft De,DE,kennersoft.de,,,5,,global_jobs
Keyence,DE,,Manufacturing,,5,,theirstack_expansion_batch3
Kärcher,DE,,Manufacturing,Cleaning,5,,theirstack_germany_batch1
Landgard Service,DE,,Services,,5,,theirstack_expansion_batch2
Landgard Service GmbH,DE,,Services,,5,,research_batch_1
LeBit Software & Consult GmbH Berlin - ERP- und HR-Software mit ...,DE,www.lebit.net,,,5,,country_expansion_v2_de
Legrand,DE,,Manufacturing,Electrical,5,,theirstack_germany_batch1
Liebherr,DE,,Manufacturing,,5,,theirstack_expansion_batch3
Löwenstein Medical,DE,,Pharmaceutical Manufacturing,,5,,theirstack_scrape_v1
MICROSOFT BUSINESS SOLUTIONS—NAVISION,DE,download.microsoft.com,,,5,,country_expansion_v6_de
Mahle GmbH,DE,,Automotive,Auto,5,,theirstack_germany_batch1
Manitou,DE,,Manufacturing,,5,,theirstack_expansion_batch3
Marley Spoon,DE,,Food & Beverage,1000,5,,TheirStack
Martin Ettinger – Buchhaltung,DE,,,,5,,job_posting_scrape
Microsoft Dynamics NAV 2013,DE,,,,5,,job_posting_scrape
Microsoft Navision Partner ERP-Lösung | DMS …,DE,dms-sys.de,,,5,,country_expansion_v6_de
Miele,DE,,Manufacturing,,5,,theirstack_expansion_batch3
Mitsubishi Electric,DE,,Manufacturing,,5,,theirstack_expansion_batch3
Modepark Röther,DE,,Retail,79,5,,TheirStack
New Flag GmbH,DE,,Manufacturing,215,5,,TheirStack
Nexovadynamics Ch,DE,nexovadynamics.ch,,,5,,global_jobs
"Offres d'emploi (Dynamics Nav, 8 avril 2026)",DE,,,,5,,job_posting_scrape
Omron,DE,,Manufacturing,,5,,theirstack_expansion_batch3
Pacovis AG,DE,,Consulting,,5,,global_detective_v2
Panem Backstube,DE,,Food,,5,,theirstack_expansion_batch2
Pepperl+Fuchs,DE,,Manufacturing,Sensors,5,,theirstack_germany_batch1
Phoenix Contact,DE,,Manufacturing,Industrial,5,,theirstack_germany_batch1
Prodwaregroup Com,DE,prodwaregroup.com,,,5,,global_jobs
Profikurs Microsoft Dynamics NAV: Einführung,DE,link.springer.com,,,5,,global_jobs
Pyramid Computer GmbH,DE,,Technology,,5,,research_batch_1
ROM Technik,DE,,Professional Services,511,5,,theirstack
Reuffel De,DE,reuffel.de,,,5,,global_jobs
Rittal,DE,,Manufacturing,Enclosures,5,,theirstack_germany_batch1
SAP SE,DE,,Technology,,5,,theirstack_enterprise
SICK AG,DE,,Manufacturing,Sensors,5,,theirstack_germany_batch1
STIHL,DE,,Manufacturing,,5,,theirstack_expansion_batch3
Schaeffler Group,DE,,Manufacturing,Bearings,5,,theirstack_germany_batch1
Schneider Electric,DE,,Manufacturing,Energy,5,,theirstack_germany_batch1
Siemens,DE,,Manufacturing,,5,,theirstack_expansion_batch3
Siemens AG,DE,,,,5,,manual_smoking_gun_v2
Softwarebasar De,DE,softwarebasar.de,,,5,,global_jobs
Staubli,DE,,Manufacturing,Robotics,5,,theirstack_germany_batch1
Sterling Team Com,DE,sterling-team.com,,,5,,global_jobs
TK Elevator,DE,,Manufacturing,24000,5,,TheirStack
Tecman Deutschland,DE,tecman-deutschland.de,,,5,,country_expansion_de
Tesla Grohmann,DE,,Manufacturing,,5,,theirstack_expansion_batch2
Turck,DE,,Manufacturing,Industrial,5,,theirstack_germany_batch1
Unity Technologies,DE,,Technology,,5,,theirstack_expansion_batch3
Universal Robots,DE,,Manufacturing,,5,,theirstack_expansion_batch3
WAGO Kontakttechnik,DE,,Manufacturing,Connection,5,,theirstack_germany_batch1
WT Energiesysteme GmbH,DE,,Utilities,53,5,,theirstack
Was ist MicrosoftDynamicsNavision?,DE,erp.de,,,5,,global_jobs
Webasto,DE,,Automotive,Roof,5,,theirstack_germany_batch1
Workcentrix De,DE,workcentrix.de,,,5,,global_jobs
Würth Group,DE,,Wholesale,,5,,theirstack_expansion_batch3
Yaskawa,DE,,Manufacturing,,5,,theirstack_expansion_batch3
anaptis GmbH,DE,,IT Services and IT Consulting,35,5,,theirstack
ein praxisorientierter einstieg in microsoftnavision...,DE,abebooks.de,,,5,,global_jobs
ifm electronic,DE,,Manufacturing,Sensors,5,,theirstack_germany_batch1
mse IT Solutions GmbH,DE,,IT Services,,5,,research_batch_1
powwow,DE,,Telecommunications,150,5,,theirstack
Über Uns – navconsulting GmbH,DE,www.navconsulting.de,,,5,,country_expansion_v6_de
 Ramboll,DK,,Consulting,Engineering,5,,theirstack_nordic_batch1
- NavisionGroup - Danish Family Office,DK,navisiongroup.com,,,5,,country_expansion_v6_dk
20 years ago today: The story behind Microsoft’s acquisition of Danish ...,DK,startupmafia.eu,,,5,,country_expansion_v6_dk
Aalborg Kommune,DK,,ERP Software,,5,,manual_research
Aarhus Kommune,DK,,ERP Software,,5,,manual_research
Aarhus Tech - MDC Nordic,DK,mdcnordic.com,,,5,,country_expansion_v6_dk
Aarhus Universitet,DK,,ERP Software,,5,,manual_research
Aarhus University,DK,,Research,11000,5,,theirstack
Abakion,DK,https://theirstack.com/en/technology/navision/dk,-,-,5,,TheirStack
Abakion A/S,DK,,ERP Software,,5,,manual_research
Abakion Com,DK,abakion.com,,,5,,global_jobs
Active BS,DK,https://theirstack.com/en/technology/navision/dk,-,-,5,,TheirStack
Active Business Solutions,DK,,Consulting,,5,,theirstack_expansion_batch2
AffaldPlus,DK,https://theirstack.com/en/technology/navision/dk,-,-,5,,TheirStack
Aleris Danmark,DK,https://theirstack.com/en/technology/navision/dk,-,-,5,,TheirStack
Aleris Danmark A/S,DK,https://theirstack.com/en/technology/navision/dk,-,-,5,,TheirStack
Alfa Laval,DK,https://theirstack.com/en/technology/navision/dk,-,-,5,,TheirStack
Apollo,DK,https://theirstack.com/en/technology/navision/dk,-,-,5,,TheirStack
Ascendit Dk,DK,ascendit.dk,,,5,,global_jobs
Aurion,DK,https://theirstack.com/en/technology/navision/dk,-,-,5,,TheirStack
Aurion A/S,DK,https://theirstack.com/en/technology/navision/dk,-,-,5,,TheirStack
BKI Foods,DK,https://theirstack.com/en/technology/navision/dk,-,-,5,,TheirStack
BKI Foods A/S,DK,,,,5,,smoking_gun_hunt
Bella Center,DK,,Hospitality,Venues,5,,theirstack_nordic_batch1
Bisgaard Sko,DK,https://theirstack.com/en/technology/navision/dk,-,-,5,,TheirStack
Bispebjerg Hospital,DK,https://statens-adm.dk/support/oekonomisupport/navision-stat/,Offentlig,500+,5,,Navision Stat
Blue Vision,DK,https://theirstack.com/en/technology/navision/dk,-,-,5,,TheirStack
Boligstyrelsen,DK,https://statens-adm.dk/support/oekonomisupport/navision-stat/,Offentlig,500+,5,,Navision Stat
Bornerups,DK,,Consulting,,5,,theirstack_expansion_batch2
Bramidan,DK,https://theirstack.com/en/technology/navision/dk,-,-,5,,TheirStack
Bramidan A/S,DK,,,,5,,smoking_gun_hunt
Bunker Holding,DK,https://theirstack.com/en/technology/navision/dk,-,-,5,,TheirStack
Bunker Holding A/S,DK,,Oil and Gas,256,5,,theirstack
BusinessGo,DK,https://theirstack.com/en/technology/navision/dk,-,-,5,,TheirStack
COWI,DK,,Consulting,Engineering,5,,theirstack_nordic_batch1
Carl Christensen,DK,https://theirstack.com/en/technology/navision/dk,-,-,5,,TheirStack
Carlsberg,DK,,Beverages,Brewery,5,,theirstack_nordic_batch1
Chr. Hansen,DK,,Food & Beverage,Ingredients,5,,theirstack_nordic_batch1
Columbus Global,DK,https://theirstack.com/en/technology/navision/dk,-,-,5,,TheirStack
Community Dynamics Com,DK,community.dynamics.com,,,5,,global_jobs
Connectify,DK,https://theirstack.com/en/technology/navision/dk,-,-,5,,TheirStack
Connectify Dk,DK,connectify.dk,,,5,,global_jobs
Consit Gruppen,DK,,IT Services and IT Consulting,57,5,,theirstack
Consortio,DK,https://theirstack.com/en/technology/navision/dk,-,-,5,,TheirStack
Continia Software,DK,,Software Development,212,5,,theirstack
Copenhagen Airport,DK,,Transportation,Airport,5,,theirstack_nordic_batch1
D365 BC/NAV Developer - a0MP9000009a0Qv.2_1765213912,DK,www.nigelfrank.com,,,5,,country_expansion_v5_dk
D365 BC/NAV Developer | Nathaniel Stewart - LinkedIn,DK,www.linkedin.com,,,5,,country_expansion_v5_dk
DMI - Danmarks Meteorologiske Institut,DK,https://statens-adm.dk/support/oekonomisupport/navision-stat/,Offentlig,500+,5,,Navision Stat
Dana Lim,DK,,,,5,,smoking_gun_hunt
Danisco,DK,,Food & Beverage,Food,5,,theirstack_nordic_batch1
Danisco A/S,DK,,Food & Beverage,Food,5,,theirstack_nordic_batch1
Danish Agro,DK,,Farming,1000,5,,theirstack
Danish Crown,DK,https://theirstack.com/en/technology/navision/dk,-,-,5,,TheirStack
Dansk Aktionærforening,DK,https://theirstack.com/en/technology/navision/dk,-,-,5,,TheirStack
Danske Bank,DK,,Finance,Banking,5,,theirstack_nordic_batch1
Danæg,DK,https://theirstack.com/en/technology/navision/dk,-,-,5,,TheirStack
Datacon A/S,DK,,ERP Software,,5,,manual_research
Datapro,DK,https://theirstack.com/en/technology/navision/dk,-,-,5,,TheirStack
Demant,DK,,Medical Equipment,4900,5,,theirstack
Demant A/S,DK,https://theirstack.com/en/technology/navision/dk,-,-,5,,TheirStack
Dental Traumatology,DK,,Healthcare,,5,,theirstack_global_batch2
Docplayer Dk,DK,docplayer.dk,,,5,,global_jobs
Domstolsstyrelsen,DK,https://oes.dk/digitale-loesninger/navision-stat/,Offentlig,500+,5,,Offentlig
Dynamics Connect Co Uk,DK,dynamics-connect.co.uk,,,5,,global_jobs
Dynamics NAV,DK,visiondata.dk,,,5,,global_jobs
Dynamics NAV - Microsofts ERP løsning - Vision Data,DK,visiondata.dk,,,5,,country_expansion_v6_dk
Dynamics NAV Financials | Page 2,DK,,,,5,,job_posting_scrape
Dynamics NAV Versions List,DK,navisionplanet.com,,,5,,global_jobs
DynamicsNav( Navision ) leverandører,DK,dynamicsmagento.dk,,,5,,global_jobs
Dynamicsfanatics Com,DK,dynamicsfanatics.com,,,5,,global_jobs
Dynamicssmartz Com,DK,dynamicssmartz.com,,,5,,global_jobs
Dynamicssquare Com,DK,dynamicssquare.com,,,5,,global_jobs
E Conomic Dk,DK,e-conomic.dk,,,5,,global_jobs
E-Business A/S,DK,,ERP Software,,5,,manual_research
EET Group,DK,,-,-,5,,LinkedIn
EG A/S,DK,,ERP Software,,5,,manual_research
ERP Nordic,DK,,Consulting,,5,,theirstack_expansion_batch2
ERPgruppen,DK,https://theirstack.com/en/technology/navision/dk,-,-,5,,TheirStack
ERPsupporten,DK,https://theirstack.com/en/technology/navision/dk,-,-,5,,TheirStack
EXPO-NET Danmark,DK,,-,-,5,,TheirStack
EY (Ernst & Young),DK,https://theirstack.com/en/technology/navision/dk,-,-,5,,TheirStack
EY Danmark,DK,https://theirstack.com/en/technology/navision/dk,-,-,5,,TheirStack
Econoc A/S,DK,,ERP Software,,5,,manual_research
Edlund,DK,https://theirstack.com/en/technology/navision/dk,-,-,5,,TheirStack
Eidorff Dental,DK,,Healthcare,,5,,theirstack_expansion_batch2
Elbek & Vejrup,DK,,Consulting,,5,,theirstack_expansion_batch2
Elvitec A/S,DK,,ERP Software,,5,,manual_research
Encyclopedia Pub,DK,encyclopedia.pub,,,5,,global_jobs
Erfaco A/S,DK,,ERP Software,,5,,manual_research
Erhvervsministeriet,DK,https://statens-adm.dk/support/oekonomisupport/navision-stat/,Offentlig,500+,5,,Navision Stat
Evalon Nordic A/S,DK,,ERP Software,,5,,manual_research
Excitor A/S,DK,,ERP Software,,5,,manual_research
Falck,DK,,Healthcare,32000,5,,theirstack
Falck A/S,DK,https://theirstack.com/en/technology/navision/dk,-,-,5,,TheirStack
Folketinget,DK,https://oes.dk/digitale-loesninger/navision-stat/,Offentlig,500+,5,,Offentlig
Forskningsstyrelsen,DK,https://statens-adm.dk/support/oekonomisupport/navision-stat/,Offentlig,500+,5,,Navision Stat
Fredericia Spildevand A/S - Navision webinterface,DK,navision.frse.dk,,,5,,country_expansion_v5_dk
Frederiksberg Hospital,DK,https://statens-adm.dk/support/oekonomisupport/navision-stat/,Offentlig,500+,5,,Navision Stat
Fødevareministeriet,DK,https://statens-adm.dk/support/oekonomisupport/navision-stat/,Offentlig,500+,5,,Navision Stat
GALST Advokater,DK,https://theirstack.com/en/technology/navision/dk,-,-,5,,TheirStack
GN Group,DK,,Electronics,7300,5,,theirstack
GN Store Nord,DK,https://theirstack.com/en/technology/navision/dk,-,-,5,,TheirStack
Geia Food A/S,DK,https://jcd.dk/cases,Fødevarer,-,5,,JCD Case
Gentofte Hospital,DK,https://statens-adm.dk/support/oekonomisupport/navision-stat/,Offentlig,500+,5,,Navision Stat
GeoInfo,DK,https://theirstack.com/en/technology/navision/dk,-,-,5,,TheirStack
Georg Jensen Damask,DK,https://theirstack.com/en/technology/navision/dk,-,-,5,,TheirStack
Granit A/S,DK,,ERP Software,,5,,manual_research
Grundfos,DK,,Manufacturing,Pumps,5,,theirstack_nordic_batch1
HOFOR,DK,,Energy,Energy,5,,theirstack_nordic_batch1
Hanne Foldbjerg,DK,,,,5,,job_posting_scrape
Hedegaard Nordic,DK,,Consulting,,5,,theirstack_expansion_batch2
Herlev Hospital,DK,https://statens-adm.dk/support/oekonomisupport/navision-stat/,Offentlig,500+,5,,Navision Stat
Hounisen,DK,,Medical,,5,,theirstack_expansion_batch2
Humac A/S,DK,,ERP Software,,5,,manual_research
Hummel,DK,https://theirstack.com/en/technology/navision/dk,-,-,5,,TheirStack
Hvidovre Hospital,DK,https://statens-adm.dk/support/oekonomisupport/navision-stat/,Offentlig,500+,5,,Navision Stat
IT Relation A/S,DK,,ERP Software,,5,,manual_research
Implement Consulting,DK,,Consulting,,5,,theirstack_enterprise
Inco A/S,DK,,,,5,,manual_smoking_gun_v2
Infoware A/S,DK,,ERP Software,,5,,manual_research
Inria Hal Science,DK,inria.hal.science,,,5,,global_jobs
IntelliPartners A/S,DK,,ERP Software,,5,,manual_research
Interspiro,DK,https://dynamicweb.com/customers?Integration=DynamicsNAV,Sikkerhedsudstyr,-,5,,DynamicWeb case
Intrum AB,DK,,Financial Services,,5,,theirstack
Inventio,DK,https://theirstack.com/en/technology/navision/dk,-,-,5,,TheirStack
Investeringsbanken A/S,DK,,ERP Software,,5,,manual_research
Irina Fomenko,DK,,,,5,,job_posting_scrape
Isle A/S,DK,,ERP Software,,5,,manual_research
JDC Group A/S,DK,,ERP Software,,5,,manual_research
JET TAGESLICHT & RWA GMBH,DK,,Wholesale Building Materials,4.5k,5,,theirstack
Jcd Dk,DK,jcd.dk,,,5,,global_jobs
Jyske Bank,DK,,ERP Software,,5,,manual_research
KMD A/S,DK,,ERP Software,,5,,manual_research
KeyBalance,DK,https://theirstack.com/en/technology/navision/dk,-,-,5,,TheirStack
Klima- Energiministeriet,DK,https://statens-adm.dk/support/oekonomisupport/navision-stat/,Offentlig,500+,5,,Navision Stat
Kredsløb,DK,https://theirstack.com/en/technology/navision/dk,-,-,5,,TheirStack
Kriminalforsorgen,DK,,Government,2500,5,,theirstack
Kulturministeriet,DK,https://statens-adm.dk/support/oekonomisupport/navision-stat/,Offentlig,500+,5,,Navision Stat
Københavns Universitet,DK,,Education,12000,5,,theirstack
Københavns Åbne Gymnasium,DK,,Education,,5,,research_batch_1
LE34,DK,https://theirstack.com/en/technology/navision/dk,-,-,5,,TheirStack
Lasse Eduard Johansen,DK,,,,5,,job_posting_scrape
LearnLab,DK,https://theirstack.com/en/technology/navision/dk,-,-,5,,TheirStack
Lego,DK,,Manufacturing,Toys,5,,theirstack_nordic_batch1
Logos Consult,DK,https://theirstack.com/en/technology/navision/dk,-,-,5,,TheirStack
Logos Consulting,DK,,ERP Software,,5,,manual_research
Logosconsult Dk,DK,logosconsult.dk,,,5,,global_jobs
Lomax,DK,,,,5,,smoking_gun_hunt
MFT Energy,DK,,Energy,,5,,theirstack_expansion_batch2
MICROSOFT BUSINESS SOLUTIONS—NAVISION,DK,download.microsoft.com,,,5,,country_expansion_v6_dk
Madsen & Co A/S,DK,,ERP Software,,5,,manual_research
Maersk,DK,,ERP Software,,5,,manual_research
Margit Mikkelsen,DK,,,,5,,job_posting_scrape
"Maria Krusell Bogholder, Regnskab, Navision",DK,,,,5,,job_posting_scrape
Matas,DK,,,,5,,smoking_gun_hunt
Medarbejdere Au Dk,DK,medarbejdere.au.dk,,,5,,global_jobs
Meraki,DK,,Technology,,5,,expansion_batch_2
Mette Degn Arildtoft,DK,,,,5,,job_posting_scrape
Mette Stubkjaer Christensen,DK,,,,5,,job_posting_scrape
Microsoft Navision/NAV | ERP-Software til mindre virksomheder,DK,obtain.dk,,,5,,country_expansion_v6_dk
Microsoft Navision/NAV | ERP-Software til mindre …,DK,obtain.dk,,,5,,country_expansion_v5_dk
Middelfart Sparekasse,DK,,ERP Software,,5,,manual_research
Miljøministeriet,DK,https://statens-adm.dk/support/oekonomisupport/navision-stat/,Offentlig,500+,5,,Navision Stat
NAV-Vision,DK,https://theirstack.com/en/technology/navision/dk,-,-,5,,TheirStack
NJORD Law Firm,DK,https://twentyfour.dk/integrationer/microsoft-dynamics-nav/,Advokat,100-200,5,,Case Study
NNIT A/S,DK,,ERP Software,,5,,manual_research
NORMAL A/S,DK,,Retail,4.8k,5,,theirstack
NORRIQ,DK,https://theirstack.com/en/technology/navision/dk,-,-,5,,TheirStack
NRGI A/S,DK,,ERP Software,,5,,manual_research
Nationalmuseet,DK,https://statens-adm.dk/support/oekonomisupport/navision-stat/,Offentlig,500+,5,,Navision Stat
NavKonsulent,DK,https://theirstack.com/en/technology/navision/dk,-,-,5,,TheirStack
Navhelp110 Fenwickcloud Com Au,DK,navhelp110.fenwickcloud.com.au,,,5,,global_jobs
NaviLogic,DK,,Consulting,,5,,theirstack_expansion_batch2
Naviators Dk,DK,naviators.dk,,,5,,global_jobs
Navisionfår ny international forhandler,DK,,,,5,,verified_export
Navisiontech Inc,DK,,-,-,5,,TheirStack/Web
Navisupport,DK,,IT Services,,5,,theirstack_expansion_batch2
Nel Hydrogen,DK,https://theirstack.com/en/technology/navision/dk,-,-,5,,TheirStack
NemID / Digital Post,DK,,ERP Software,,5,,manual_research
Nets Denmark A/S,DK,,ERP Software,,5,,manual_research
Nivaagaard,DK,https://theirstack.com/en/technology/navision/dk,-,-,5,,TheirStack
Nivaagaards Malerisamling,DK,https://theirstack.com/en/technology/navision/dk,-,-,5,,TheirStack
Nobelfresh,DK,,Food,,5,,theirstack_expansion_batch2
Nordea Bank,DK,,Finance,Banking,5,,theirstack_nordic_batch1
Norlund Savværk,DK,https://theirstack.com/en/technology/navision/dk,-,-,5,,TheirStack
Novenco Marine & Offshore,DK,,,,5,,smoking_gun_hunt
Novo Nordisk,DK,,ERP Software,,5,,manual_research
Obtain A/S,DK,https://theirstack.com/en/technology/navision/dk,-,-,5,,TheirStack
Odense Kommune,DK,,ERP Software,,5,,manual_research
Ole Birk Lildballe,DK,,,,5,,job_posting_scrape
Olympia Denmark A/S,DK,,ERP Software,,5,,manual_research
PROINFO,DK,https://theirstack.com/en/technology/navision/dk,-,-,5,,TheirStack
Pandora A/S,DK,,ERP Software,,5,,manual_research
Pandora Jewelry,DK,,,,5,,smoking_gun_hunt
Pension Danmark,DK,,ERP Software,,5,,manual_research
Per Aarsleff,DK,https://theirstack.com/en/technology/navision/dk,-,-,5,,TheirStack
Producton Group,DK,,Manufacturing,,5,,theirstack_expansion_batch2
Produkter – Dynamics Danmark,DK,www.dynamicsdanmark.dk,,,5,,country_expansion_v6_dk
Profacto,DK,https://theirstack.com/en/technology/navision/dk,-,-,5,,TheirStack
PwC Danmark,DK,,ERP Software,,5,,manual_research
Quooker Skandinavien A/S,DK,,Manufacturing,73,5,,theirstack
Randers Kommune,DK,,ERP Software,,5,,manual_research
Randstad,DK,https://theirstack.com/en/technology/navision/dk,-,-,5,,TheirStack
Regnskabsprogramnavisionbogfoering download,DK,,,,5,,verified_export
René,DK,,Manufacturing,Food,5,,theirstack_nordic_batch1
Rigsrevisionen,DK,https://oes.dk/digitale-loesninger/navision-stat/,Offentlig,200-500,5,,Offentlig
Ringkjøbing Landbobank,DK,,ERP Software,,5,,manual_research
Rønne Havn,DK,Logos Consult referencer,Havn,50-100,5,,Kundecitat
SSC Danmark A/S,DK,,ERP Software,,5,,manual_research
Salling Group,DK,,ERP Software,,5,,manual_research
Sandgrav Solutions,DK,https://theirstack.com/en/technology/navision/dk,-,-,5,,TheirStack
Santander Bank A/S,DK,,ERP Software,,5,,manual_research
Silvan A/S,DK,,ERP Software,,5,,manual_research
Sjællands Universitetshospital,DK,https://statens-adm.dk/support/oekonomisupport/navision-stat/,Offentlig,500+,5,,Navision Stat
Skallerup Seaside,DK,https://theirstack.com/en/technology/navision/dk,-,-,5,,TheirStack
Skallerup Seaside Resort,DK,https://theirstack.com/en/technology/navision/dk,-,-,5,,TheirStack
Skanderby,DK,https://theirstack.com/en/technology/navision/dk,-,-,5,,TheirStack
Slotsstyrelsen,DK,https://statens-adm.dk/support/oekonomisupport/navision-stat/,Offentlig,500+,5,,Navision Stat
Socialstyrelsen,DK,https://statens-adm.dk/support/oekonomisupport/navision-stat/,Offentlig,500+,5,,Navision Stat
Spar Nord Bank A/S,DK,,ERP Software,,5,,manual_research
Statens Administration,DK,,Government,,5,,research_batch_1
Statens IT,DK,,ERP Software,,5,,manual_research
Sundhedsministeriet,DK,https://statens-adm.dk/support/oekonomisupport/navision-stat/,Offentlig,500+,5,,Navision Stat
Sydbank,DK,,Finance,Banking,5,,theirstack_nordic_batch1
Sydbank A/S,DK,,ERP Software,,5,,manual_research
Søstrene Grene,DK,,Retail Furniture and Home Furnishings,1.1k,5,,theirstack
TDC A/S,DK,,ERP Software,,5,,manual_research
TV2 Danmark A/S,DK,,ERP Software,,5,,manual_research
